2021-12-03 16:30:57.747 | DEBUG    | Player:setAudio:81 - New sound selected
2021-12-03 16:30:59.091 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:30:59.092 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:31:41.302 | DEBUG    | Player:stop_handler:49 - Sound Stopped
2021-12-03 16:31:47.614 | DEBUG    | Player:setAudio:81 - New sound selected
2021-12-03 16:31:48.619 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:31:48.620 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:31:57.040 | DEBUG    | Player:stop_handler:49 - Sound Stopped
2021-12-03 16:32:13.168 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:32:13.170 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:32:55.943 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:32:55.943 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:33:35.490 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:33:35.491 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:33:38.062 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:33:38.062 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:33:38.518 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:33:38.518 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:33:39.920 | DEBUG    | Player:stop_handler:49 - Sound Stopped
2021-12-03 16:33:42.620 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:33:42.620 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:33:43.409 | DEBUG    | Player:play_handler:41 - Sound Played
2021-12-03 16:33:43.409 | INFO     | Player:play_handler:42 - Sound Sample rate is 44100
2021-12-03 16:33:50.832 | DEBUG    | Player:stop_handler:49 - Sound Stopped
